transaction_id,date,time,royalty_number,drink_type,unit_price,unit_sold,total_sale
57,2023-09-13,13:53,4248,Tea,40,1,40
58,2023-09-30,11:41,5308,Mocha,60,1,60
59,2023-07-17,16:28,5680,Tea,40,1,40
60,2023-09-19,16:13,9170,Latte,60,1,60
61,2023-08-02,08:26,8882,Latte,60,1,60
62,2023-07-17,10:23, ,Mocha,60,2,120
63,2023-07-19,15:59, ,Espresso,40,1,40
64,2023-09-14,14:15,6040,Espresso,40,3,120
65,2023-08-25,09:26,7155,Mocha,60,1,60
66,2023-07-14,11:36,3444,Espresso,40,2,80
67,2023-08-07,10:42,6246,Iced Coffee,70,1,70
68,2023-07-31,08:33,4181,Tea,40,3,120
69,2023-08-18,13:46,9309,Tea,40,1,40
70,2023-08-31,09:33,2654,Mocha,60,1,60
71,2023-08-03,11:56,1299,Tea,40,1,40
72,2023-08-22,09:47,7477,Latte,60,1,60
73,2023-07-03,14:04,9641,Iced Coffee,70,1,70
73,2023-07-03,14:04,9641,Tea,40,1,40
74,2023-07-29,08:52, ,Cappuccino,60,1,60
75,2023-08-06,14:25,9689,Espresso,40,1,40
76,2023-09-29,10:41,5870,Mocha,60,1,60
76,2023-09-29,10:41,5870,Latte,60,1,60
76,2023-09-29,10:41,5870,Iced Coffee,70,1,70
76,2023-09-29,10:41,5870,Cappuccino,60,1,60
77,2023-08-14,09:59,8976,Espresso,40,1,40
78,2023-08-18,09:49,6280,Tea,40,1,40
78,2023-08-18,09:49,6280,Latte,60,3,180
78,2023-08-18,09:49,6280,Mocha,60,1,60
78,2023-08-18,09:49,6280,Cappuccino,60,1,60
79,2023-08-29,14:24,7857,Iced Coffee,70,2,140
80,2023-09-13,11:18,3905,Mocha,60,1,60
81,2023-08-24,17:45,9295,Espresso,40,2,80
82,2023-09-30,13:41, ,Cappuccino,60,1,60
83,2023-07-22,11:50, ,Espresso,40,1,40
84,2023-08-26,14:49, ,Cappuccino,60,1,60
85,2023-08-09,11:18,7120,Iced Coffee,70,1,70
86,2023-07-30,17:25, ,Iced Coffee,70,3,210
86,2023-07-30,17:25, ,Mocha,60,1,60
86,2023-07-30,17:25, ,Cappuccino,60,3,180
86,2023-07-30,17:25, ,Latte,60,3,180
86,2023-07-30,17:25, ,Tea,40,1,40
87,2023-08-02,11:03,1608,Iced Coffee,70,1,70
88,2023-08-18,15:33,7482,Tea,40,1,40
89,2023-07-10,11:28,1995,Tea,40,1,40
89,2023-07-10,11:28,1995,Iced Coffee,70,1,70
89,2023-07-10,11:28,1995,Mocha,60,1,60
89,2023-07-10,11:28,1995,Latte,60,1,60
90,2023-08-03,15:14, ,Iced Coffee,70,2,140
91,2023-08-30,11:38,2040,Iced Coffee,70,4,280
92,2023-09-27,16:53, ,Cappuccino,60,1,60
93,2023-08-25,08:00,8168,Cappuccino,60,1,60
94,2023-07-12,13:53, ,Espresso,40,1,40
95,2023-09-23,12:58,1003,Mocha,60,1,60
96,2023-07-11,16:23,2954,Cappuccino,60,1,60
97,2023-09-19,14:13,5819,Tea,40,1,40
98,2023-09-15,09:10, ,Cappuccino,60,3,180
98,2023-09-15,09:10, ,Latte,60,1,60
98,2023-09-15,09:10, ,Iced Coffee,70,2,140
99,2023-09-07,12:31, ,Mocha,60,1,60
100,2023-08-14,13:49,7353,Latte,60,1,60
100,2023-08-14,13:49,7353,Iced Coffee,70,1,70
101,2023-08-14,14:11, ,Latte,60,1,60
102,2023-07-20,14:17,2798,Iced Coffee,70,1,70
102,2023-07-20,14:17,2798,Latte,60,1,60
102,2023-07-20,14:17,2798,Espresso,40,1,40
102,2023-07-20,14:17,2798,Tea,40,1,40
103,2023-07-17,14:05,5435,Iced Coffee,70,1,70
104,2023-08-09,11:18,6151,Espresso,40,1,40
105,2023-08-20,11:20,8067,Latte,60,1,60
105,2023-08-20,11:20,8067,Iced Coffee,70,1,70
105,2023-08-20,11:20,8067,Tea,40,1,40
105,2023-08-20,11:20,8067,Espresso,40,2,80
105,2023-08-20,11:20,8067,Cappuccino,60,1,60
106,2023-09-04,16:12, ,Tea,40,1,40
107,2023-08-05,12:34,8025,Mocha,60,1,60
108,2023-08-15,14:48,3735,Iced Coffee,70,1,70
109,2023-08-22,10:25,8589,Espresso,40,4,160
110,2023-07-02,08:24, ,Iced Coffee,70,2,140
110,2023-07-02,08:24, ,Cappuccino,60,1,60
110,2023-07-02,08:24, ,Tea,40,1,40
110,2023-07-02,08:24, ,Mocha,60,1,60
110,2023-07-02,08:24, ,Espresso,40,1,40
111,2023-07-19,09:31, ,Espresso,40,2,80
112,2023-09-02,15:28,8036,Iced Coffee,70,4,280
113,2023-07-03,10:38,7160,Espresso,40,1,40
114,2023-09-26,09:46, ,Latte,60,1,60
115,2023-07-21,13:48,5434,Cappuccino,60,1,60
116,2023-09-01,14:54,3758,Espresso,40,1,40
117,2023-09-20,13:07,5777,Cappuccino,60,1,60
118,2023-07-23,08:13,3421,Latte,60,1,60
118,2023-07-23,08:13,3421,Cappuccino,60,1,60
118,2023-07-23,08:13,3421,Tea,40,1,40
118,2023-07-23,08:13,3421,Espresso,40,1,40
118,2023-07-23,08:13,3421,Mocha,60,1,60
119,2023-07-08,14:44,9974,Cappuccino,60,2,120
120,2023-08-27,11:41, ,Iced Coffee,70,1,70
121,2023-08-13,09:55, ,Espresso,40,1,40
122,2023-08-02,14:18,3389,Iced Coffee,70,1,70
123,2023-08-30,13:45, ,Espresso,40,1,40
124,2023-07-17,11:41, ,Iced Coffee,70,2,140
125,2023-07-28,14:47, ,Espresso,40,2,80
125,2023-07-28,14:47, ,Mocha,60,3,180
125,2023-07-28,14:47, ,Iced Coffee,70,1,70
126,2023-08-23,10:33,7659,Iced Coffee,70,1,70
127,2023-07-09,09:58,9316,Tea,40,2,80
128,2023-07-21,11:06,2223,Iced Coffee,70,1,70
129,2023-07-09,13:16,3990,Latte,60,1,60
130,2023-07-25,15:18,9116,Latte,60,1,60
131,2023-09-17,10:15,2926,Cappuccino,60,1,60
131,2023-09-17,10:15,2926,Mocha,60,1,60
131,2023-09-17,10:15,2926,Espresso,40,2,80
131,2023-09-17,10:15,2926,Iced Coffee,70,1,70
132,2023-09-15,17:13, ,Iced Coffee,70,1,70
133,2023-07-20,14:27,1681,Iced Coffee,70,1,70
134,2023-07-10,10:04,5314,Cappuccino,60,1,60
135,2023-07-27,11:04, ,Latte,60,1,60
136,2023-08-20,10:18,8825,Espresso,40,1,40
137,2023-08-30,13:19,2163,Tea,40,3,120
137,2023-08-30,13:19,2163,Iced Coffee,70,2,140
137,2023-08-30,13:19,2163,Latte,60,1,60
137,2023-08-30,13:19,2163,Mocha,60,1,60
137,2023-08-30,13:19,2163,Espresso,40,1,40
138,2023-07-06,12:35,8150,Tea,40,1,40
139,2023-09-23,14:49, ,Latte,60,1,60
140,2023-09-20,15:33,9786,Tea,40,1,40
141,2023-07-10,12:46, ,Cappuccino,60,2,120
142,2023-08-02,14:38,4833,Espresso,40,1,40
143,2023-07-14,17:31, ,Cappuccino,60,4,240
144,2023-08-14,14:15, ,Tea,40,1,40
145,2023-09-10,17:45,5021,Iced Coffee,70,4,280
146,2023-08-06,10:13, ,Iced Coffee,70,1,70
146,2023-08-06,10:13, ,Espresso,40,1,40
146,2023-08-06,10:13, ,Cappuccino,60,1,60
146,2023-08-06,10:13, ,Mocha,60,1,60
147,2023-08-12,12:56,7939,Tea,40,1,40
148,2023-09-11,13:25,5938,Iced Coffee,70,1,70
148,2023-09-11,13:25,5938,Mocha,60,1,60
148,2023-09-11,13:25,5938,Espresso,40,1,40
148,2023-09-11,13:25,5938,Latte,60,4,240
148,2023-09-11,13:25,5938,Cappuccino,60,1,60
149,2023-07-27,12:37, ,Latte,60,1,60
150,2023-07-25,15:42, ,Latte,60,1,60
151,2023-07-21,11:08,8555,Espresso,40,1,40
152,2023-09-01,16:43,8639,Cappuccino,60,1,60
152,2023-09-01,16:43,8639,Iced Coffee,70,2,140
152,2023-09-01,16:43,8639,Espresso,40,1,40
153,2023-08-14,17:03, ,Tea,40,3,120
154,2023-07-31,14:38, ,Tea,40,1,40
155,2023-07-18,15:03,6645,Tea,40,3,120
156,2023-08-02,09:42,3149,Espresso,40,1,40
157,2023-08-23,13:46, ,Iced Coffee,70,1,70
157,2023-08-23,13:46, ,Tea,40,1,40
157,2023-08-23,13:46, ,Cappuccino,60,1,60
157,2023-08-23,13:46, ,Espresso,40,1,40
158,2023-09-25,08:05,4431,Iced Coffee,70,1,70
158,2023-09-25,08:05,4431,Cappuccino,60,3,180
158,2023-09-25,08:05,4431,Tea,40,1,40
158,2023-09-25,08:05,4431,Mocha,60,1,60
159,2023-08-09,14:28, ,Latte,60,1,60
160,2023-08-30,17:24,5999,Tea,40,1,40
161,2023-08-02,14:58, ,Latte,60,1,60
162,2023-09-26,11:41,4271,Cappuccino,60,1,60
162,2023-09-26,11:41,4271,Tea,40,1,40
162,2023-09-26,11:41,4271,Latte,60,1,60
162,2023-09-26,11:41,4271,Mocha,60,1,60
162,2023-09-26,11:41,4271,Iced Coffee,70,1,70
163,2023-09-27,12:07,9316,Iced Coffee,70,1,70
164,2023-08-03,10:44, ,Cappuccino,60,3,180
165,2023-09-24,17:52,9804,Latte,60,1,60
166,2023-08-21,08:48, ,Cappuccino,60,1,60
167,2023-09-29,17:00, ,Latte,60,2,120
167,2023-09-29,17:00, ,Iced Coffee,70,1,70
167,2023-09-29,17:00, ,Espresso,40,2,80
167,2023-09-29,17:00, ,Mocha,60,1,60
167,2023-09-29,17:00, ,Cappuccino,60,1,60
168,2023-09-18,17:33, ,Latte,60,2,120
169,2023-07-12,10:20,1483,Tea,40,4,160
170,2023-07-18,10:54,9328,Iced Coffee,70,1,70
171,2023-08-21,08:08,3513,Latte,60,2,120
172,2023-09-10,09:20,7793,Cappuccino,60,1,60
173,2023-07-14,12:42,7564,Espresso,40,1,40
174,2023-09-07,17:16, ,Cappuccino,60,2,120
175,2023-09-02,12:22, ,Cappuccino,60,1,60
176,2023-08-11,15:52,3458,Latte,60,1,60
177,2023-07-14,13:49,7569,Cappuccino,60,1,60
178,2023-09-16,09:22,8704,Mocha,60,1,60
179,2023-09-27,13:37,4750,Mocha,60,2,120
180,2023-08-30,14:01,4243,Espresso,40,1,40
181,2023-08-17,08:52,5716,Tea,40,1,40
182,2023-08-06,17:52,4486,Mocha,60,1,60
183,2023-08-25,17:26, ,Cappuccino,60,1,60
184,2023-08-26,17:45,3384,Iced Coffee,70,1,70
185,2023-09-24,08:09, ,Tea,40,4,160
186,2023-09-09,13:35,8416,Latte,60,1,60
187,2023-09-26,15:34, ,Iced Coffee,70,1,70
187,2023-09-26,15:34, ,Latte,60,1,60
187,2023-09-26,15:34, ,Tea,40,1,40
187,2023-09-26,15:34, ,Mocha,60,1,60
187,2023-09-26,15:34, ,Cappuccino,60,1,60
188,2023-07-13,14:13,5428,Latte,60,1,60
188,2023-07-13,14:13,5428,Mocha,60,1,60
189,2023-07-29,09:45, ,Iced Coffee,70,1,70
190,2023-07-11,13:30,7953,Mocha,60,1,60
191,2023-07-12,16:54,5602,Cappuccino,60,1,60
191,2023-07-12,16:54,5602,Espresso,40,1,40
191,2023-07-12,16:54,5602,Iced Coffee,70,1,70
191,2023-07-12,16:54,5602,Latte,60,1,60
191,2023-07-12,16:54,5602,Mocha,60,1,60
192,2023-08-05,16:09, ,Latte,60,1,60
192,2023-08-05,16:09, ,Iced Coffee,70,3,210
192,2023-08-05,16:09, ,Espresso,40,2,80
192,2023-08-05,16:09, ,Tea,40,1,40
192,2023-08-05,16:09, ,Cappuccino,60,2,120
193,2023-09-24,13:34,9410,Latte,60,3,180
194,2023-08-19,09:35,7160,Espresso,40,2,80
195,2023-09-11,16:03,5139,Cappuccino,60,1,60
196,2023-09-28,15:39, ,Mocha,60,3,180
197,2023-08-04,14:50, ,Mocha,60,1,60
198,2023-07-12,13:43,1559,Latte,60,1,60
198,2023-07-12,13:43,1559,Iced Coffee,70,2,140
198,2023-07-12,13:43,1559,Espresso,40,1,40
198,2023-07-12,13:43,1559,Cappuccino,60,1,60
198,2023-07-12,13:43,1559,Mocha,60,1,60
199,2023-09-28,13:11,5481,Espresso,40,1,40
200,2023-09-28,16:31,4897,Mocha,60,1,60
201,2023-08-29,12:17,2849,Espresso,40,3,120
202,2023-07-05,09:33,1171,Tea,40,1,40
202,2023-07-05,09:33,1171,Latte,60,3,180
202,2023-07-05,09:33,1171,Iced Coffee,70,1,70
203,2023-09-24,11:34, ,Iced Coffee,70,1,70
204,2023-07-01,12:39, ,Cappuccino,60,1,60
205,2023-08-26,13:54,2955,Tea,40,2,80
206,2023-08-15,11:51,4468,Latte,60,2,120
207,2023-09-10,16:48,3491,Iced Coffee,70,1,70
208,2023-07-22,08:53, ,Espresso,40,1,40
209,2023-08-04,14:20, ,Mocha,60,1,60
209,2023-08-04,14:20, ,Latte,60,1,60
209,2023-08-04,14:20, ,Cappuccino,60,1,60
209,2023-08-04,14:20, ,Iced Coffee,70,1,70
210,2023-07-30,10:33, ,Mocha,60,1,60
211,2023-08-12,15:53, ,Latte,60,1,60
212,2023-07-08,14:40, ,Iced Coffee,70,1,70
213,2023-07-31,14:25,4965,Latte,60,1,60
214,2023-09-15,08:27, ,Mocha,60,1,60
215,2023-09-14,17:28, ,Latte,60,1,60
215,2023-09-14,17:28, ,Tea,40,4,160
216,2023-08-09,14:55,8245,Espresso,40,3,120
216,2023-08-09,14:55,8245,Mocha,60,1,60
216,2023-08-09,14:55,8245,Iced Coffee,70,1,70
216,2023-08-09,14:55,8245,Tea,40,1,40
216,2023-08-09,14:55,8245,Latte,60,1,60
217,2023-08-27,09:12,1864,Cappuccino,60,1,60
218,2023-08-19,14:07, ,Espresso,40,2,80
219,2023-08-14,15:24, ,Espresso,40,1,40
220,2023-07-22,08:07,5710,Cappuccino,60,1,60
221,2023-08-11,13:02,8183,Cappuccino,60,1,60
222,2023-09-10,17:36,5726,Mocha,60,2,120
223,2023-08-04,09:26,5323,Mocha,60,1,60
223,2023-08-04,09:26,5323,Cappuccino,60,1,60
223,2023-08-04,09:26,5323,Iced Coffee,70,1,70
223,2023-08-04,09:26,5323,Tea,40,1,40
224,2023-07-16,14:21, ,Latte,60,1,60
224,2023-07-16,14:21, ,Iced Coffee,70,2,140
224,2023-07-16,14:21, ,Mocha,60,4,240
224,2023-07-16,14:21, ,Cappuccino,60,1,60
225,2023-07-23,09:25, ,Iced Coffee,70,1,70
226,2023-08-15,14:34,1815,Cappuccino,60,1,60
227,2023-08-06,15:13,2105,Mocha,60,1,60
228,2023-08-10,17:19,9530,Iced Coffee,70,1,70
229,2023-09-29,08:10,5584,Latte,60,2,120
230,2023-08-22,11:00, ,Latte,60,1,60
231,2023-07-10,16:14,7232,Iced Coffee,70,1,70
232,2023-07-20,17:45,9368,Latte,60,1,60
233,2023-09-08,14:00, ,Cappuccino,60,1,60
234,2023-08-24,10:14,9901,Tea,40,2,80
234,2023-08-24,10:14,9901,Latte,60,1,60
234,2023-08-24,10:14,9901,Cappuccino,60,1,60
235,2023-07-13,15:12,3385,Tea,40,1,40
236,2023-07-27,15:28,1883,Iced Coffee,70,1,70
237,2023-08-05,15:40,3992,Iced Coffee,70,2,140
237,2023-08-05,15:40,3992,Mocha,60,1,60
237,2023-08-05,15:40,3992,Cappuccino,60,1,60
237,2023-08-05,15:40,3992,Tea,40,2,80
237,2023-08-05,15:40,3992,Espresso,40,1,40
238,2023-07-25,08:12,7413,Latte,60,1,60
238,2023-07-25,08:12,7413,Espresso,40,1,40
238,2023-07-25,08:12,7413,Cappuccino,60,1,60
238,2023-07-25,08:12,7413,Tea,40,2,80
239,2023-08-22,09:56, ,Espresso,40,1,40
240,2023-08-13,10:19,6691,Cappuccino,60,1,60
241,2023-07-24,08:14, ,Latte,60,1,60
241,2023-07-24,08:14, ,Tea,40,1,40
242,2023-08-20,15:32, ,Tea,40,1,40
243,2023-07-19,15:29, ,Espresso,40,1,40
244,2023-09-03,10:32,9686,Cappuccino,60,1,60
244,2023-09-03,10:32,9686,Latte,60,1,60
244,2023-09-03,10:32,9686,Iced Coffee,70,1,70
245,2023-09-10,15:56,6191,Cappuccino,60,1,60
246,2023-09-29,14:38,3464,Latte,60,1,60
246,2023-09-29,14:38,3464,Tea,40,1,40
246,2023-09-29,14:38,3464,Iced Coffee,70,3,210
246,2023-09-29,14:38,3464,Cappuccino,60,1,60
246,2023-09-29,14:38,3464,Mocha,60,3,180
247,2023-08-23,17:41,2687,Latte,60,1,60
248,2023-08-02,14:25,1108,Iced Coffee,70,2,140
249,2023-09-17,15:44, ,Cappuccino,60,2,120
250,2023-09-22,09:28, ,Iced Coffee,70,3,210
251,2023-07-27,16:13,9950,Iced Coffee,70,1,70
252,2023-07-04,14:35, ,Iced Coffee,70,2,140
252,2023-07-04,14:35, ,Mocha,60,1,60
252,2023-07-04,14:35, ,Tea,40,1,40
253,2023-08-07,08:56,1306,Tea,40,1,40
254,2023-07-22,09:39,5004,Espresso,40,2,80
255,2023-07-24,17:02,5670,Tea,40,1,40
256,2023-09-15,13:14,5730,Iced Coffee,70,1,70
257,2023-07-19,15:17,6414,Latte,60,2,120
258,2023-08-04,12:14,9921,Tea,40,1,40
259,2023-07-07,09:04,1327,Tea,40,1,40
260,2023-09-09,13:23, ,Cappuccino,60,1,60
261,2023-07-20,15:38, ,Cappuccino,60,4,240
262,2023-08-30,16:48,8924,Cappuccino,60,1,60
263,2023-09-16,17:00,8593,Latte,60,1,60
264,2023-08-09,08:50,1493,Cappuccino,60,1,60
265,2023-09-03,11:28,3645,Iced Coffee,70,1,70
265,2023-09-03,11:28,3645,Mocha,60,3,180
265,2023-09-03,11:28,3645,Espresso,40,4,160
266,2023-08-30,12:35, ,Espresso,40,1,40
267,2023-07-13,11:33,7026,Cappuccino,60,1,60
268,2023-08-10,10:38,7651,Iced Coffee,70,1,70
269,2023-07-05,17:27,7570,Mocha,60,1,60
269,2023-07-05,17:27,7570,Latte,60,1,60
269,2023-07-05,17:27,7570,Tea,40,3,120
269,2023-07-05,17:27,7570,Iced Coffee,70,4,280
269,2023-07-05,17:27,7570,Espresso,40,1,40
270,2023-08-12,17:47,4257,Iced Coffee,70,1,70
271,2023-08-28,14:31, ,Iced Coffee,70,1,70
272,2023-07-22,11:34,2154,Latte,60,3,180
273,2023-07-01,09:52, ,Latte,60,1,60
274,2023-08-05,10:35, ,Espresso,40,4,160
275,2023-09-16,08:17,1756,Cappuccino,60,1,60
276,2023-07-22,09:11,2652,Tea,40,3,120
276,2023-07-22,09:11,2652,Cappuccino,60,1,60
276,2023-07-22,09:11,2652,Iced Coffee,70,2,140
276,2023-07-22,09:11,2652,Mocha,60,1,60
277,2023-09-07,10:55,5272,Tea,40,1,40
277,2023-09-07,10:55,5272,Mocha,60,1,60
277,2023-09-07,10:55,5272,Cappuccino,60,1,60
277,2023-09-07,10:55,5272,Latte,60,1,60
278,2023-09-08,08:54,6402,Mocha,60,2,120
278,2023-09-08,08:54,6402,Latte,60,2,120
278,2023-09-08,08:54,6402,Cappuccino,60,1,60
278,2023-09-08,08:54,6402,Tea,40,1,40
279,2023-08-11,11:04,2985,Tea,40,1,40
280,2023-09-09,15:13, ,Mocha,60,1,60
281,2023-09-30,11:25, ,Iced Coffee,70,1,70
282,2023-08-15,12:47,8272,Iced Coffee,70,1,70
283,2023-08-02,16:16, ,Cappuccino,60,3,180
284,2023-09-04,08:47, ,Espresso,40,1,40
285,2023-09-10,16:01,3077,Iced Coffee,70,1,70
286,2023-09-06,09:44,3562,Tea,40,1,40
287,2023-09-26,09:08,5793,Latte,60,1,60
288,2023-07-26,13:00,4257,Espresso,40,1,40
289,2023-07-27,14:13,5146,Iced Coffee,70,1,70
290,2023-09-17,13:06, ,Cappuccino,60,1,60
291,2023-07-23,09:31,4457,Cappuccino,60,1,60
292,2023-09-15,09:26,9114,Iced Coffee,70,1,70
293,2023-07-12,08:42, ,Iced Coffee,70,1,70
294,2023-07-31,14:10, ,Mocha,60,1,60
294,2023-07-31,14:10, ,Tea,40,1,40
294,2023-07-31,14:10, ,Latte,60,1,60
294,2023-07-31,14:10, ,Espresso,40,4,160
294,2023-07-31,14:10, ,Iced Coffee,70,1,70
295,2023-09-18,11:18, ,Latte,60,2,120
296,2023-07-04,14:18,4875,Espresso,40,1,40
297,2023-09-09,10:02,2483,Mocha,60,1,60
298,2023-08-16,09:46,8305,Cappuccino,60,1,60
298,2023-08-16,09:46,8305,Espresso,40,1,40
298,2023-08-16,09:46,8305,Latte,60,1,60
298,2023-08-16,09:46,8305,Mocha,60,1,60
298,2023-08-16,09:46,8305,Tea,40,2,80
299,2023-08-17,15:21, ,Iced Coffee,70,1,70
300,2023-07-15,12:27, ,Espresso,40,1,40
301,2023-09-14,14:14,8535,Tea,40,1,40
302,2023-07-06,10:23, ,Latte,60,2,120
302,2023-07-06,10:23, ,Iced Coffee,70,1,70
302,2023-07-06,10:23, ,Espresso,40,1,40
302,2023-07-06,10:23, ,Mocha,60,1,60
302,2023-07-06,10:23, ,Cappuccino,60,1,60
303,2023-09-25,08:20, ,Tea,40,1,40
304,2023-09-18,16:40, ,Mocha,60,1,60
304,2023-09-18,16:40, ,Iced Coffee,70,1,70
304,2023-09-18,16:40, ,Latte,60,1,60
304,2023-09-18,16:40, ,Cappuccino,60,3,180
304,2023-09-18,16:40, ,Tea,40,1,40
305,2023-09-19,11:21, ,Latte,60,1,60
306,2023-08-30,12:40, ,Iced Coffee,70,1,70
306,2023-08-30,12:40, ,Mocha,60,1,60
307,2023-08-04,17:50, ,Latte,60,4,240
308,2023-09-04,09:09, ,Latte,60,1,60
309,2023-08-08,13:09,9400,Latte,60,1,60
310,2023-08-20,15:24, ,Mocha,60,1,60
311,2023-08-29,17:50, ,Cappuccino,60,1,60
312,2023-07-19,16:26,7451,Latte,60,2,120
313,2023-07-30,17:41,6157,Mocha,60,3,180
313,2023-07-30,17:41,6157,Tea,40,1,40
313,2023-07-30,17:41,6157,Cappuccino,60,1,60
313,2023-07-30,17:41,6157,Espresso,40,1,40
314,2023-09-02,08:50,7849,Mocha,60,1,60
315,2023-07-22,14:58,4631,Iced Coffee,70,2,140
316,2023-07-27,09:28, ,Iced Coffee,70,1,70
316,2023-07-27,09:28, ,Latte,60,1,60
317,2023-07-13,15:19,1941,Latte,60,2,120
318,2023-07-24,17:21, ,Espresso,40,1,40
319,2023-07-18,16:14,5226,Latte,60,1,60
320,2023-07-31,14:22,1064,Cappuccino,60,1,60
321,2023-08-06,15:35, ,Latte,60,1,60
322,2023-07-08,12:49, ,Mocha,60,1,60
323,2023-09-13,16:59,8484,Espresso,40,1,40
324,2023-07-26,09:40, ,Mocha,60,1,60
325,2023-07-11,14:07,2701,Latte,60,1,60
326,2023-08-21,10:00,9374,Latte,60,1,60
327,2023-07-02,15:44,5425,Mocha,60,1,60
328,2023-09-23,10:31, ,Iced Coffee,70,3,210
329,2023-08-23,10:03,1060,Cappuccino,60,1,60
330,2023-09-21,12:58,7143,Tea,40,1,40
331,2023-07-13,12:43, ,Tea,40,1,40
332,2023-09-07,14:52,5315,Mocha,60,4,240
332,2023-09-07,14:52,5315,Iced Coffee,70,1,70
332,2023-09-07,14:52,5315,Espresso,40,1,40
332,2023-09-07,14:52,5315,Tea,40,1,40
