transaction_id,date,time,royalty_number,drink_type,unit_price,unit_sold,total_sale
46,2023-07-04,13:36, ,Latte,60,1,60
47,2023-09-09,13:56, ,Mocha,60,1,60
48,2023-07-22,13:40,9857,Iced Coffee,70,1,70
49,2023-08-19,09:49, ,Iced Coffee,70,1,70
50,2023-08-27,16:14, ,Latte,60,1,60
51,2023-07-04,15:16, ,Mocha,60,1,60
52,2023-09-07,11:52, ,Tea,40,1,40
53,2023-07-25,10:14,5212,Mocha,60,1,60
53,2023-07-25,10:14,5212,Cappuccino,60,1,60
53,2023-07-25,10:14,5212,Latte,60,1,60
53,2023-07-25,10:14,5212,Iced Coffee,70,1,70
54,2023-08-13,08:29, ,Cappuccino,60,1,60
55,2023-09-15,11:53, ,Mocha,60,1,60
55,2023-09-15,11:53, ,Iced Coffee,70,1,70
55,2023-09-15,11:53, ,Espresso,40,1,40
55,2023-09-15,11:53, ,Latte,60,1,60
55,2023-09-15,11:53, ,Tea,40,1,40
56,2023-07-27,09:02,8937,Tea,40,1,40
57,2023-08-22,12:19,2439,Espresso,40,1,40
57,2023-08-22,12:19,2439,Mocha,60,1,60
57,2023-08-22,12:19,2439,Cappuccino,60,1,60
57,2023-08-22,12:19,2439,Iced Coffee,70,1,70
57,2023-08-22,12:19,2439,Tea,40,1,40
58,2023-09-19,08:54, ,Cappuccino,60,1,60
59,2023-08-11,08:28,8794,Espresso,40,1,40
59,2023-08-11,08:28,8794,Mocha,60,1,60
60,2023-09-21,15:18, ,Tea,40,1,40
61,2023-07-16,16:45,8794,Espresso,40,1,40
62,2023-09-03,11:32, ,Iced Coffee,70,1,70
63,2023-09-07,16:20, ,Iced Coffee,70,3,210
64,2023-07-26,10:15,6120,Espresso,40,2,80
65,2023-09-26,17:00,4912,Iced Coffee,70,2,140
65,2023-09-26,17:00,4912,Mocha,60,1,60
65,2023-09-26,17:00,4912,Latte,60,1,60
66,2023-07-08,11:24, ,Latte,60,1,60
67,2023-07-27,09:42,7288,Mocha,60,1,60
68,2023-07-26,12:44, ,Mocha,60,4,240
68,2023-07-26,12:44, ,Tea,40,1,40
68,2023-07-26,12:44, ,Latte,60,3,180
69,2023-07-23,11:19, ,Latte,60,1,60
70,2023-07-10,14:07, ,Tea,40,1,40
71,2023-09-06,11:53,8486,Espresso,40,2,80
72,2023-07-24,11:34,7212,Iced Coffee,70,2,140
73,2023-07-28,12:36,8486,Tea,40,1,40
74,2023-08-07,08:19,2568,Cappuccino,60,1,60
75,2023-08-27,11:24,8213,Iced Coffee,70,1,70
76,2023-09-22,11:37,5454,Cappuccino,60,1,60
77,2023-08-08,14:47, ,Latte,60,1,60
78,2023-07-09,15:05,3848,Tea,40,1,40
78,2023-07-09,15:05,3848,Mocha,60,1,60
78,2023-07-09,15:05,3848,Latte,60,3,180
78,2023-07-09,15:05,3848,Cappuccino,60,1,60
78,2023-07-09,15:05,3848,Espresso,40,1,40
79,2023-08-02,09:23,5456,Espresso,40,1,40
80,2023-08-04,08:42, ,Cappuccino,60,1,60
81,2023-07-11,10:24, ,Cappuccino,60,1,60
82,2023-07-24,10:30, ,Tea,40,1,40
83,2023-07-16,09:04,8295,Iced Coffee,70,1,70
84,2023-09-26,08:52,6507,Mocha,60,1,60
84,2023-09-26,08:52,6507,Espresso,40,1,40
84,2023-09-26,08:52,6507,Iced Coffee,70,1,70
85,2023-07-26,09:39,3460,Iced Coffee,70,1,70
85,2023-07-26,09:39,3460,Mocha,60,1,60
85,2023-07-26,09:39,3460,Espresso,40,1,40
85,2023-07-26,09:39,3460,Latte,60,1,60
86,2023-09-10,11:17, ,Espresso,40,1,40
87,2023-09-13,14:38,6698,Latte,60,4,240
88,2023-09-01,17:10,2775,Mocha,60,1,60
89,2023-08-16,14:25,1061,Tea,40,1,40
89,2023-08-16,14:25,1061,Iced Coffee,70,1,70
89,2023-08-16,14:25,1061,Espresso,40,1,40
90,2023-08-02,14:48, ,Mocha,60,1,60
91,2023-09-27,08:50,8264,Tea,40,1,40
91,2023-09-27,08:50,8264,Iced Coffee,70,2,140
92,2023-07-24,17:54,6074,Iced Coffee,70,2,140
93,2023-08-25,08:22,5840,Iced Coffee,70,1,70
94,2023-09-04,15:16,1798,Latte,60,1,60
95,2023-09-16,11:09, ,Tea,40,1,40
96,2023-07-04,08:28,8089,Espresso,40,2,80
97,2023-07-01,11:47,4580,Iced Coffee,70,3,210
98,2023-09-16,12:23,9531,Espresso,40,1,40
99,2023-07-07,13:46, ,Cappuccino,60,1,60
100,2023-08-22,11:56,1504,Iced Coffee,70,1,70
